productsSold,productsListed,socialNbFollowers,socialProductsLiked,gender,seniority,country,productsSold_log,productsListed_log,socialNbFollowers_log,socialProductsLiked_log,is_female,seniority_centered,seniority_centered_sq,sold_rate
0,0,3,0,M,3196,France,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,France,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,4,2,F,3196,Etats-Unis,0.0,0.0,1.6094379124341003,1.0986122886681098,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Finlande,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,France,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,France,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Nouvelle Zélande,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,5,61,F,3196,Hong Kong,0.0,0.0,1.791759469228055,4.127134385045092,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,1,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.6931471805599453,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,40,F,3196,Espagne,0.0,0.0,1.3862943611198906,3.713572066704308,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,8,13,M,3196,Etats-Unis,0.0,0.0,2.1972245773362196,2.6390573296152584,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Australie,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Taiwan,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,2,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,1.0986122886681098,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Malaisie,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,1,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.6931471805599453,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Costa Rica,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,1,M,3196,Royaume-Uni,0.0,0.0,1.3862943611198906,0.6931471805599453,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,France,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,2,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,1.0986122886681098,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Russie,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Espagne,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,1,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.6931471805599453,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Zimbabwe,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,16,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,2.833213344056216,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Allemagne,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Australie,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Italie,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,2,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,1.0986122886681098,0,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Italie,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Corée du Sud,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Italie,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,2,F,3196,Canada,0.0,0.0,1.3862943611198906,1.0986122886681098,1,132.2281297706063,17484.2783026323,
0,0,3,31,F,3196,Canada,0.0,0.0,1.3862943611198906,3.4657359027997265,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Bahamas,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,64,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,4.174387269895637,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Australie,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,1,F,3196,Royaume-Uni,0.0,0.0,1.3862943611198906,0.6931471805599453,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Canada,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Allemagne,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Hong Kong,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,9,16,M,3196,Cambodge,0.0,0.0,2.302585092994046,2.833213344056216,0,132.2281297706063,17484.2783026323,
0,0,10,64,M,3196,Etats-Unis,0.0,0.0,2.3978952727983707,4.174387269895637,0,132.2281297706063,17484.2783026323,
0,0,3,13,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,2.6390573296152584,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Canada,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Chine,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Australie,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Canada,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,4,0,M,3196,Etats-Unis,0.0,0.0,1.6094379124341003,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Corée du Sud,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Australie,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,France,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,25,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,3.258096538021482,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,France,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,France,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,France,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,France,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Canada,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,France,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,4,4,F,3196,Etats-Unis,0.0,0.0,1.6094379124341003,1.6094379124341003,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Australie,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Australie,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Belgique,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,France,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Macau,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Indonésie,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Canada,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Canada,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Mexique,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Australie,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Allemagne,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Chine,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,6,64,M,3196,Japon,0.0,0.0,1.9459101490553132,4.174387269895637,0,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Australie,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,4,F,3196,Espagne,0.0,0.0,1.3862943611198906,1.6094379124341003,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Australie,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Australie,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Chypre,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Mexique,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,1,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.6931471805599453,1,132.2281297706063,17484.2783026323,
0,0,3,1,F,3196,Mexique,0.0,0.0,1.3862943611198906,0.6931471805599453,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Canada,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,1,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.6931471805599453,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Allemagne,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Espagne,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,7,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,2.0794415416798357,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,1,4,0,F,3196,Etats-Unis,0.0,0.6931471805599453,1.6094379124341003,0.0,1,132.2281297706063,17484.2783026323,0.0
0,0,5,22,F,3196,Etats-Unis,0.0,0.0,1.791759469228055,3.1354942159291497,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Qatar,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,1,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.6931471805599453,1,132.2281297706063,17484.2783026323,
0,0,5,1,F,3196,Etats-Unis,0.0,0.0,1.791759469228055,0.6931471805599453,1,132.2281297706063,17484.2783026323,
0,0,10,1,F,3196,France,0.0,0.0,2.3978952727983707,0.6931471805599453,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,France,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Canada,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Bulgarie,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Maroc,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,France,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Royaume-Uni,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,4,45,M,3196,France,0.0,0.0,1.6094379124341003,3.828641396489095,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Autriche,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Italie,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Australie,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Italie,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Canada,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,1,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.6931471805599453,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,8,16,F,3196,Etats-Unis,0.0,0.0,2.1972245773362196,2.833213344056216,1,132.2281297706063,17484.2783026323,
0,0,3,1,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.6931471805599453,1,132.2281297706063,17484.2783026323,
0,0,3,1,M,3196,Allemagne,0.0,0.0,1.3862943611198906,0.6931471805599453,0,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
0,0,3,0,M,3196,Nouvelle Zélande,0.0,0.0,1.3862943611198906,0.0,0,132.2281297706063,17484.2783026323,
0,0,3,1,F,3196,Etats-Unis,0.0,0.0,1.3862943611198906,0.6931471805599453,1,132.2281297706063,17484.2783026323,
0,0,3,0,F,3196,Allemagne,0.0,0.0,1.3862943611198906,0.0,1,132.2281297706063,17484.2783026323,
